dataset,bodyId,type,instance,annotation_bodypart,subclass,superclass,somaSide,somaNeuromere,exitNerve,statusLabel,target_muscle,joint,anatomical_or_literature_action,action_mapping_status,evidence_source,evidence_table,limits,physiological_record_of_this_bodyId,incoming_edges,incoming_weight,top_3_presynaptic_bodies
male-cns:v1.0,907443,ltm1-tibia MN,ltm1-tibia MN_L,中脚筋群,ml,vnc_motor,L,T2,MesoLN,Reviewed,ltm1-tibia MN,long_tendon,long_tendon_pull_tibia_muscle,anatomical_action_inferred,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,141,462,"[{""bodyId"": ""808130"", ""type"": ""IN12B026"", ""superclass"": ""vnc_intrinsic"", ""weight"": 25}, {""bodyId"": ""904427"", ""type"": ""IN16B041"", ""superclass"": ""vnc_intrinsic"", ""weight"": 23}, {""bodyId"": ""521445"", ""type"": ""DNge063"", ""superclass"": ""descending_neuron"", ""weight"": 14}]"
male-cns:v1.0,907848,Acc. ti flexor MN,Acc. ti flexor MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,Acc. ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,319,1806,"[{""bodyId"": ""800857"", ""type"": ""IN21A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 104}, {""bodyId"": ""801665"", ""type"": ""IN21A004"", ""superclass"": ""vnc_intrinsic"", ""weight"": 85}, {""bodyId"": ""802880"", ""type"": ""IN21A022"", ""superclass"": ""vnc_intrinsic"", ""weight"": 61}]"
male-cns:v1.0,908094,Acc. ti flexor MN,Acc. ti flexor MN_L,中脚筋群,ml,vnc_motor,L,T2,MesoLN,Reviewed,Acc. ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,149,498,"[{""bodyId"": ""801091"", ""type"": ""IN21A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 33}, {""bodyId"": ""800675"", ""type"": ""IN21A003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 19}, {""bodyId"": ""902667"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 19}]"
male-cns:v1.0,908158,MNad17,MNad17_L,腹部筋群,ad,vnc_motor,L,A9,AbNT,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,78,934,"[{""bodyId"": ""805630"", ""type"": ""MNad17"", ""superclass"": ""vnc_motor"", ""weight"": 90}, {""bodyId"": ""801586"", ""type"": ""INXXX239"", ""superclass"": ""vnc_intrinsic"", ""weight"": 72}, {""bodyId"": ""803563"", ""type"": ""INXXX239"", ""superclass"": ""vnc_intrinsic"", ""weight"": 63}]"
male-cns:v1.0,908181,hi1 MN,hi1 MN_L,平均棍筋群,hm,vnc_motor,L,T3,AbN1,Reviewed,haltere first axillary hi1,,平均棍の直接操舵、感覚帰還を介する翅MN発火位相/動員調整候補,exact_type_label_bridge,DIC19;EHR23;MANC,data/nonleg_muscle_evidence.csv,DIC19の標識は複数筋MN。hi2とhiii2の個別機能・MaleCNSの複数候補間対応は未確定。,not_measured,225,1656,"[{""bodyId"": ""805615"", ""type"": ""IN07B030"", ""superclass"": ""vnc_intrinsic"", ""weight"": 75}, {""bodyId"": ""17757"", ""type"": ""AN19B001"", ""superclass"": ""ascending_neuron"", ""weight"": 69}, {""bodyId"": ""909270"", ""type"": ""IN07B030"", ""superclass"": ""vnc_intrinsic"", ""weight"": 65}]"
male-cns:v1.0,908285,MNad50,MNad50_R,腹部筋群,ad,vnc_motor,R,,AbNT,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,261,1710,"[{""bodyId"": ""803217"", ""type"": ""INXXX285"", ""superclass"": ""vnc_intrinsic"", ""weight"": 67}, {""bodyId"": ""803102"", ""type"": ""IN06A031"", ""superclass"": ""vnc_intrinsic"", ""weight"": 64}, {""bodyId"": ""801707"", ""type"": ""INXXX271"", ""superclass"": ""vnc_intrinsic"", ""weight"": 59}]"
male-cns:v1.0,908673,ltm2-femur MN,ltm2-femur MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,ltm2-femur MN,long_tendon,long_tendon_pull_femur_muscle,anatomical_action_inferred,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,238,1330,"[{""bodyId"": ""905168"", ""type"": ""IN21A020"", ""superclass"": ""vnc_intrinsic"", ""weight"": 46}, {""bodyId"": ""805286"", ""type"": ""IN12B024_c"", ""superclass"": ""vnc_intrinsic"", ""weight"": 34}, {""bodyId"": ""800846"", ""type"": ""IN12A003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 28}]"
male-cns:v1.0,908762,Ti flexor MN,Ti flexor MN_L,後脚筋群,hl,vnc_motor,L,T3,MetaLN,Reviewed,Ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A12 pp32-33,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,99,207,"[{""bodyId"": ""802213"", ""type"": ""IN19A030"", ""superclass"": ""vnc_intrinsic"", ""weight"": 20}, {""bodyId"": ""800640"", ""type"": ""IN20A.22A008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 9}, {""bodyId"": ""903026"", ""type"": ""IN12B024_c"", ""superclass"": ""vnc_intrinsic"", ""weight"": 8}]"
male-cns:v1.0,909078,Tr extensor MN,Tr extensor MN_L,中脚筋群,ml,vnc_motor,L,T2,MesoLN,Reviewed,Tr extensor MN,coxa-trochanter,extension,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A6 pp22-23,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,450,2931,"[{""bodyId"": ""800860"", ""type"": ""IN19A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 128}, {""bodyId"": ""800081"", ""type"": ""IN08A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 103}, {""bodyId"": ""902667"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 98}]"
male-cns:v1.0,909255,Acc. ti flexor MN,Acc. ti flexor MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,Acc. ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,201,829,"[{""bodyId"": ""902439"", ""type"": ""IN03A007"", ""superclass"": ""vnc_intrinsic"", ""weight"": 47}, {""bodyId"": ""800495"", ""type"": ""IN09A003"", ""superclass"": ""vnc_intrinsic"", ""weight"": 43}, {""bodyId"": ""801876"", ""type"": ""IN14A009"", ""superclass"": ""vnc_intrinsic"", ""weight"": 26}]"
male-cns:v1.0,909371,Sternal adductor MN,Sternal adductor MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,Sternal adductor MN,thorax-coxa,coxa_medial_movement,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A3 p17,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,504,2518,"[{""bodyId"": ""904743"", ""type"": ""IN21A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 153}, {""bodyId"": ""801296"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 107}, {""bodyId"": ""801032"", ""type"": ""IN21A015"", ""superclass"": ""vnc_intrinsic"", ""weight"": 86}]"
male-cns:v1.0,909521,Tergotr. MN,Tergotr. MN_R,前脚筋群,fl,vnc_motor,R,T1,VProN,Reviewed,Tergotr. MN,coxa-trochanter,extension,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A5 pp20-21,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,665,3494,"[{""bodyId"": ""803807"", ""type"": ""IN13A011"", ""superclass"": ""vnc_intrinsic"", ""weight"": 109}, {""bodyId"": ""800605"", ""type"": ""IN21A016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 108}, {""bodyId"": ""902706"", ""type"": ""IN13B018"", ""superclass"": ""vnc_intrinsic"", ""weight"": 82}]"
male-cns:v1.0,909618,Acc. tr flexor MN,Acc. tr flexor MN_L,前脚筋群,fl,vnc_motor,L,T1,ProLN,Prelim Roughly traced,Acc. tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A9 pp27-28,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,120,364,"[{""bodyId"": ""903366"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 26}, {""bodyId"": ""908717"", ""type"": ""IN12B092"", ""superclass"": ""vnc_intrinsic"", ""weight"": 18}, {""bodyId"": ""800685"", ""type"": ""IN09A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 16}]"
male-cns:v1.0,909713,Acc. ti flexor MN,Acc. ti flexor MN_R,前脚筋群,fl,vnc_motor,R,T1,ProLN,Reviewed,Acc. ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,91,157,"[{""bodyId"": ""809394"", ""type"": ""IN16B070"", ""superclass"": ""vnc_intrinsic"", ""weight"": 7}, {""bodyId"": ""816119"", ""type"": ""IN16B061"", ""superclass"": ""vnc_intrinsic"", ""weight"": 6}, {""bodyId"": ""806412"", ""type"": ""IN16B070"", ""superclass"": ""vnc_intrinsic"", ""weight"": 5}]"
male-cns:v1.0,909831,Ti flexor MN,Ti flexor MN_L,前脚筋群,fl,vnc_motor,L,T1,ProLN,Reviewed,Ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A12 pp32-33,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,135,550,"[{""bodyId"": ""800898"", ""type"": ""IN12B018"", ""superclass"": ""vnc_intrinsic"", ""weight"": 36}, {""bodyId"": ""852122"", ""type"": null, ""superclass"": ""vnc_intrinsic"", ""weight"": 36}, {""bodyId"": ""801017"", ""type"": ""IN21A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 22}]"
male-cns:v1.0,910095,Tr flexor MN,Tr flexor MN_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,Tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,438,4151,"[{""bodyId"": ""800304"", ""type"": ""IN19A008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 289}, {""bodyId"": ""904743"", ""type"": ""IN21A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 223}, {""bodyId"": ""801032"", ""type"": ""IN21A015"", ""superclass"": ""vnc_intrinsic"", ""weight"": 197}]"
male-cns:v1.0,910178,Ti flexor MN,Ti flexor MN_R,後脚筋群,hl,vnc_motor,R,T3,MetaLN,Reviewed,Ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A12 pp32-33,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,147,589,"[{""bodyId"": ""800793"", ""type"": ""IN21A004"", ""superclass"": ""vnc_intrinsic"", ""weight"": 47}, {""bodyId"": ""800976"", ""type"": ""IN21A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 41}, {""bodyId"": ""903182"", ""type"": ""IN03A004"", ""superclass"": ""vnc_intrinsic"", ""weight"": 32}]"
male-cns:v1.0,910296,Acc. ti flexor MN,Acc. ti flexor MN_R,後脚筋群,hl,vnc_motor,R,T3,MetaLN,Reviewed,Acc. ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,149,413,"[{""bodyId"": ""800976"", ""type"": ""IN21A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 20}, {""bodyId"": ""801246"", ""type"": ""LBL40"", ""superclass"": ""vnc_intrinsic"", ""weight"": 15}, {""bodyId"": ""802619"", ""type"": ""IN21A022"", ""superclass"": ""vnc_intrinsic"", ""weight"": 14}]"
male-cns:v1.0,910334,ltm MN,ltm MN_L,前脚筋群,fl,vnc_motor,L,T1,ProLN,Reviewed,ltm MN,long_tendon,long_tendon_pull_muscle1_or2_unresolved,anatomical_action_inferred,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,125,365,"[{""bodyId"": ""814555"", ""type"": ""IN03A073"", ""superclass"": ""vnc_intrinsic"", ""weight"": 21}, {""bodyId"": ""800493"", ""type"": ""IN14A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 16}, {""bodyId"": ""521445"", ""type"": ""DNge063"", ""superclass"": ""descending_neuron"", ""weight"": 14}]"
male-cns:v1.0,911134,Acc. tr flexor MN,Acc. tr flexor MN_L,前脚筋群,fl,vnc_motor,L,T1,ProLN,Reviewed,Acc. tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A9 pp27-28,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,77,186,"[{""bodyId"": ""903366"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 27}, {""bodyId"": ""908717"", ""type"": ""IN12B092"", ""superclass"": ""vnc_intrinsic"", ""weight"": 12}, {""bodyId"": ""809385"", ""type"": ""IN13A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 8}]"
male-cns:v1.0,911334,MNad17,MNad17_R,腹部筋群,ad,vnc_motor,R,A9,AbNT,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,101,1286,"[{""bodyId"": ""803352"", ""type"": ""INXXX239"", ""superclass"": ""vnc_intrinsic"", ""weight"": 118}, {""bodyId"": ""802945"", ""type"": ""INXXX239"", ""superclass"": ""vnc_intrinsic"", ""weight"": 96}, {""bodyId"": ""803563"", ""type"": ""INXXX239"", ""superclass"": ""vnc_intrinsic"", ""weight"": 84}]"
male-cns:v1.0,911338,MNad69,MNad69_L,腹部筋群,ad,vnc_motor,L,A10,AbNT,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,87,1227,"[{""bodyId"": ""805630"", ""type"": ""MNad17"", ""superclass"": ""vnc_motor"", ""weight"": 154}, {""bodyId"": ""805879"", ""type"": ""MNad17"", ""superclass"": ""vnc_motor"", ""weight"": 136}, {""bodyId"": ""806047"", ""type"": ""MNad17"", ""superclass"": ""vnc_motor"", ""weight"": 88}]"
male-cns:v1.0,911453,ltm MN,ltm MN_L,前脚筋群,fl,vnc_motor,L,T1,ProLN,Reviewed,ltm MN,long_tendon,long_tendon_pull_muscle1_or2_unresolved,anatomical_action_inferred,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,38,127,"[{""bodyId"": ""800256"", ""type"": ""IN08A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 29}, {""bodyId"": ""904021"", ""type"": ""IN21A008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 10}, {""bodyId"": ""800685"", ""type"": ""IN09A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 8}]"
male-cns:v1.0,912694,ltm1-tibia MN,ltm1-tibia MN_L,後脚筋群,hl,vnc_motor,L,T3,MetaLN,Reviewed,ltm1-tibia MN,long_tendon,long_tendon_pull_tibia_muscle,anatomical_action_inferred,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,260,1453,"[{""bodyId"": ""803721"", ""type"": ""IN16B041"", ""superclass"": ""vnc_intrinsic"", ""weight"": 66}, {""bodyId"": ""804110"", ""type"": ""IN13B017"", ""superclass"": ""vnc_intrinsic"", ""weight"": 50}, {""bodyId"": ""810315"", ""type"": ""IN12B026"", ""superclass"": ""vnc_intrinsic"", ""weight"": 50}]"
male-cns:v1.0,913939,MNad21,MNad21_R,腹部筋群,ad,vnc_motor,R,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,279,2129,"[{""bodyId"": ""14029"", ""type"": ""DNp65"", ""superclass"": ""descending_neuron"", ""weight"": 172}, {""bodyId"": ""28653"", ""type"": ""ANXXX136"", ""superclass"": ""ascending_neuron"", ""weight"": 162}, {""bodyId"": ""17367"", ""type"": ""DNp65"", ""superclass"": ""descending_neuron"", ""weight"": 146}]"
male-cns:v1.0,914655,Tr flexor MN,Tr flexor MN_R,前脚筋群,fl,vnc_motor,R,T1,ProLN,Reviewed,Tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,68,190,"[{""bodyId"": ""801061"", ""type"": ""IN19B012"", ""superclass"": ""vnc_intrinsic"", ""weight"": 20}, {""bodyId"": ""801894"", ""type"": ""IN21A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 12}, {""bodyId"": ""802085"", ""type"": ""IN21A015"", ""superclass"": ""vnc_intrinsic"", ""weight"": 11}]"
male-cns:v1.0,914837,ltm1-tibia MN,ltm1-tibia MN_R,後脚筋群,hl,vnc_motor,R,T3,MetaLN,Reviewed,ltm1-tibia MN,long_tendon,long_tendon_pull_tibia_muscle,anatomical_action_inferred,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,141,459,"[{""bodyId"": ""800340"", ""type"": ""IN08A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 38}, {""bodyId"": ""800317"", ""type"": ""IN21A008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 25}, {""bodyId"": ""10734"", ""type"": ""DNg93"", ""superclass"": ""descending_neuron"", ""weight"": 20}]"
male-cns:v1.0,914852,Acc. tr flexor MN,Acc. tr flexor MN_R,後脚筋群,hl,vnc_motor,R,T3,MetaLN,Reviewed,Acc. tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A9 pp27-28,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,186,784,"[{""bodyId"": ""800345"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 58}, {""bodyId"": ""905618"", ""type"": ""IN21A021"", ""superclass"": ""vnc_intrinsic"", ""weight"": 42}, {""bodyId"": ""801002"", ""type"": ""IN21A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 38}]"
male-cns:v1.0,917601,MNx05,MNx05_L,摂食筋群（口器・咽頭等）,pm,cb_motor,L,,PhN,Prelim Roughly traced,unassigned,,口器/咽頭関連注釈のみ。具体的筋/作用未同定,annotation_only,GUS26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,94,182,"[{""bodyId"": ""10857"", ""type"": ""GNG033"", ""superclass"": ""cb_intrinsic"", ""weight"": 11}, {""bodyId"": ""16463"", ""type"": ""GNG172"", ""superclass"": ""cb_intrinsic"", ""weight"": 10}, {""bodyId"": ""13103"", ""type"": ""GNG033"", ""superclass"": ""cb_intrinsic"", ""weight"": 8}]"
